”rg„o,Gest„o,Unidade Gestora,Fonte de Recursos,Receita,Arrecadado atÈ 24/10/2019,
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                 921,55",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"                 405,27",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"             240.100,67",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229909 - VALE REFEICAO,"              46.550,73",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,006 - OUTRAS FONTES DE RECURSOS,19909995 - RECEITA DESVINCULADA DREM - EC93/2016,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                 505,69",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                 540,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             821.375,91",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"           5.845.182,73",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22290101 - ALIENACAO DE OUTROS BENS IMOVEIS,"              24.154,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"           1.457.264,30",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,16009901 - OUTROS SERVICOS DO ESTADO,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           6.012.012,77",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171305 - FUNDACAO C.A.S.A. - DRM-IV R.TAVARES,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"              11.836,53",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,76000599 - OUTROS SERVICOS DE SAUDE,"         164.376.566,81",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             191.046,47",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250106 - OUTRAS APLICACOES FINANCEIRAS,"              15.409,49",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"               8.052,89",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229901 - RESTITUICOES DE JUROS INCLUSOS DE LFTP,"              59.379,96",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"           4.853.586,17",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"           3.541.349,83",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"          69.503.126,47",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229906 - ASSISTENCIA ODONTOLOGICA,"             529.300,98",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              40.281,27",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909902 - OUTRAS RECEITAS EVENTUAIS,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171312 - FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"               7.393,08",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250106 - OUTRAS APLICACOES FINANCEIRAS,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229901 - RESTITUICOES DE JUROS INCLUSOS DE LFTP,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229906 - ASSISTENCIA ODONTOLOGICA,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP,171384 - FUNDACAO CASA-SP - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"             163.948,90",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17229902 - DEMAIS TRANSFERENCIAS DOS ESTADOS,"                 270,76",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,002 - RECURSOS VINCULADOS ESTADUAIS,16009901 - OUTROS SERVICOS DO ESTADO,"                   0,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           1.615.883,49",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250106 - OUTRAS APLICACOES FINANCEIRAS,"               4.781,21",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172101 - INST.DE MED. SOCIAL E DE CRIMINOL. DE S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"           7.746.531,52",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17055 - INST. MED. SOCIAL CRIM. DE SAO PAULO,172184 - INST.MED.SOCIAL CRIMINOL.SP.- UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"               1.733,30",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,002 - RECURSOS VINCULADOS ESTADUAIS,19159901 - OUT.MUL.JUR.MORA DIV.ATIV.OUT.REC.PRINCIPAL,"              71.103,67",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,002 - RECURSOS VINCULADOS ESTADUAIS,19159902 - OUT.MULTAS/JRS  MORA DÌV.ATIVA NAO TRIB-PPD,"               1.810,06",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,002 - RECURSOS VINCULADOS ESTADUAIS,19329901 - REC.DIV.ATIV.NTRIB.OUT.REC.-PRINCIPAL,"             126.185,82",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,002 - RECURSOS VINCULADOS ESTADUAIS,19329906 - REC.DIVIDA ATIV.N.TRIB.OUTRAS REC.PRINCIP.PP,"              10.967,93",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"           3.304.933,48",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"         137.791.802,21",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172201 - INSTITUTO DE PESOS E MEDIDAS DO EST. S. PAUL,005 - RECURSOS VINCULADOS FEDERAIS,19909902 - OUTRAS RECEITAS EVENTUAIS,"             712.394,58",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172202 - INST.PESOS E MEDIDAS DE SP.- AUTARQUIA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             304.718,38",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172202 - INST.PESOS E MEDIDAS DE SP.- AUTARQUIA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001199 - OUTROS SERVICOS DE METROLOGIA E CERTIFICACAO,"           2.087.404,61",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172202 - INST.PESOS E MEDIDAS DE SP.- AUTARQUIA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19900201 - RECEITA DE HONORARIOS DE ADVOGADOS,"              18.582,53",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17056 - INST. DE PESOS E MEDIDAS DO EST. DE SAO PAULO,172281 - INST.PESOS E MEDIDAS DE SP.- UGFTES,005 - RECURSOS VINCULADOS FEDERAIS,19909902 - OUTRAS RECEITAS EVENTUAIS,"                   0,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180001 - SECRETARIA DA SEGURANCA PUBLICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"              48.061,04",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180001 - SECRETARIA DA SEGURANCA PUBLICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                 334,82",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180001 - SECRETARIA DA SEGURANCA PUBLICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909902 - OUTRAS RECEITAS EVENTUAIS,"              62.549,20",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180010 - ADM. SUPERIOR DA SECRETARIA E DA SEDE,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             128.472,03",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180010 - ADM. SUPERIOR DA SECRETARIA E DA SEDE,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           1.273.759,92",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180010 - ADM. SUPERIOR DA SECRETARIA E DA SEDE,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           1.042.570,44",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,002 - RECURSOS VINCULADOS ESTADUAIS,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              89.543,19",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,002 - RECURSOS VINCULADOS ESTADUAIS,16009908 - PROG.COMB.COMERCIO AMBUL.IRREG. ILEGAL S.P.,"          45.549.005,25",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,002 - RECURSOS VINCULADOS ESTADUAIS,16009910 - PROG.ATUACAO OPERAC.ATEND.PRE-HOSP-(SAMU-192,"           2.253.515,75",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"           3.628.937,81",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"          11.217.204,66",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15202901 - RECEITAS: IND. EDITORIAL E GRAFICA DO ESTADO,"           1.773.225,06",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16000501 - SERVICOS HOSPITALARES,"              13.816,38",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16009901 - OUTROS SERVICOS DO ESTADO,"          73.321.163,15",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              93.217,12",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"           8.081.847,61",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,76009901 - OUTROS SERVICOS DO ESTADO,"             577.612,80",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,005 - RECURSOS VINCULADOS FEDERAIS,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             616.042,19",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180030 - FED-FUNDO DE DIRETORIA DE FINANCAS,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"           5.315.494,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,002 - RECURSOS VINCULADOS ESTADUAIS,11229904 - FUNDO INCENT.A SEG.PUBL.FISP-SEC.SEG.PUBL.,"               1.263,80",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,002 - RECURSOS VINCULADOS ESTADUAIS,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              39.747,06",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,002 - RECURSOS VINCULADOS ESTADUAIS,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"              17.226,26",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13120101 - OUTROS ARRENDAMENTOS DO ESTADO,"                   0,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                   0,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16001301 - SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS,"                   0,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180031 - FED-INCENTIVO A SEG.PUBLICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"                   0,00",
