Órgão,Gestão,Unidade Gestora,Fonte de Recursos,Receita,Previsto do Ano,
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,"                   7,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,"                   7,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,"                   7,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,"                   7,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"                   7,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,"          12.300.000,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,16909911 - OUTROS SERVICOS - PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17189911 - OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17289911 - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPA,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17389911 - OUTRAS TRANSFERERENCIAS MUNIC. - PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17681011 - OUTRAS TRANSF.CONVENIOS EXTERIOR-PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,180032 - FED-SEG.CONTRA INCENDIOS E EMERGENCIAS-FESIE,006 - OUTRAS FONTES DE RECURSOS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"                   3,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100611 - CONTRIB.FDO ASSIST.MED.POL.MILITAR- PRINCIPA,"         192.000.000,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,"           6.048.000,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           1.140.000,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16909911 - OUTROS SERVICOS - PRINCIPAL,"                  10,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"          42.442.820,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"             720.000,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22200011 - ALIENACAO DE BENS IMOVEIS - PRINCIPAL,"                  10,00",
18000 - SECRETARIA DA SEGURANCA PUBLICA,18058 - CAIXA BENEFICENTE DA POLICIA MILITAR,182101 - CAIXA BENEFICENTE DA POLICIA MILITAR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,23000611 - AMORTIZACAO EMPRESTIMO CONTRATUAL-PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,"          11.428.500,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,"                  28,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,002 - RECURSOS VINCULADOS ESTADUAIS,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,"                  14,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           5.179.860,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,"                   7,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,"                   7,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"           2.800.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                   7,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,"           4.897.929,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           2.219.940,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,17481011 - OUTRA TRANSF.INST.PRIV. AO E/DF/M-PRINCIPAL,"                   3,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,17781011 - OUTRA TRANSF.CONV.EXTERIOR-ESPEC E/DF/M-PRIN,"                   3,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"           1.200.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                   3,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,"                  12,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,00001 - GOVERNO DO ESTADO DE SAO PAULO,200031 - FED-FUNDO DE MODERNIZACAO DA SECR.FAZENDA,006 - OUTRAS FONTES DE RECURSOS,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,"                   6,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           2.580.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220011 - DIVIDENDOS - PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,"             111.450,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16400111 - RETORNO OPERACOES/JUROS/ ENC.FIN.-PRINCIPAL,"           3.550.010,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"           8.830.210,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19901211 - ENCARGOS LEGAIS INSCR. DIV.ATIVA-PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"               6.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22200011 - ALIENACAO DE BENS IMOVEIS - PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20058 - INST.DE PAGAMENTOS ESPECIAIS DE S.P.-IPESP,202201 - INSTITUTO DE PAGTOS. ESPECIAIS S.PAULO-IPESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,23000611 - AMORTIZACAO EMPRESTIMO CONTRATUAL-PRINCIPAL,"           2.836.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,12100313 - CONTRIB.REG.GER.PREV.SOC-RGPS-DIVIDA ATIVA,"             479.960,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,17180231 - COTA-PARTE ROYALTIE-COMP.FIN.PROD.PETR-PRINC,"         556.715.348,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,17180251 - COTA-PARTE ROYALTIE-PART.ESPECIAL-PRINCIPAL,"       1.782.000.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,"                  30,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,"              10.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,002 - RECURSOS VINCULADOS ESTADUAIS,22300011 - ALIENACAO DE BENS INTANGIVEIS - PRINCIPAL,"       1.000.000.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100313 - CONTRIB.REG.GER.PREV.SOC-RGPS-DIVIDA ATIVA,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100314 - CONTRIB.RGPS-DIVIDA ATIVA -MULTAS E JUROS,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100422 - CONTRIB.SERV.ATIVO CIVIL-RPPS - MULTAS/ JURO,"                 612,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100451 - CONTRIB.PATRONAL-RPPS-SENTEN,"          86.539.134,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12100991 - DEMAIS CONTRIBUICOES SOCIAIS - INSUFICIENCIA,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180111 - CPSSS - SERVIDOR CIVIL  ATIVO - PRINCIPAL,"       3.208.992.001,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180121 - CPSSS-SERV.CIVIL INATIVO - PRINCIPAL,"         627.794.182,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180131 - CPSSS-SERV.CIVIL PENSIONISTA - PRINCIPAL,"         216.854.265,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180311 - CPSSS PATRONAL-SERV. CIVIL ATIVO- PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180511 - CONTRIBUICAO DO MILITAR ATIVO - PRINCIPAL,"         604.994.571,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180521 - CONTRIBUICAO DO MILITAR INATIVO - PRINCIPAL,"         221.735.383,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12180531 - CONTRIB. DOS PENSIONIS. MILITARES - PRINCIPA,"          71.900.985,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,"              30.082,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13210041 - REMUNERACAO RECURSOS RPPS-PRINCIPAL,"          13.717.959,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,"              26.346,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229911 - OUTRAS RESTITUIC,"           4.758.007,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"          20.944.552,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19901211 - ENCARGOS LEGAIS INSCR. DIV.ATIVA-PRINCIPAL,"              82.059,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909912 - OUTRAS RECEITAS - PRIMARIAS - MULTAS E JUROS,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22200011 - ALIENACAO DE BENS IMOVEIS - PRINCIPAL,"             500.000,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,72180311 - CPSSS PATRON-SERV.CIV.ATIVO - PRINCIPAL INTR,"       6.410.532.501,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,72180312 - CPSSS PATRON-SERV.CIV.ATIVO- MULTA/JURO INTR,"                  10,00",
20000 - SECRETARIA DA FAZENDA E PLANEJAMENTO,20065 - SAO PAULO PREVIDENCIA - SPPREV,202601 - SAO PAULO PREVIDENCIA - SPPREV,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,72180411 - CPSSS PATRONAL-PARCELAMENTO- PRINCIPAL INTRA,"                  10,00",
