”rg„o,Gest„o,Unidade Gestora,Fonte de Recursos,Receita,Previsto do Ano,
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19112051 - MULTAS E JUROS DE MORA DO ITCMD-ESTADO,"         181.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19112054 - MULTAS E JUROS DE MORA DO ITCMD-FUNDEB,"          45.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114151 - MULTAS E JUROS DE MORA DO IPVA - ESTADO,"             168.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114154 - MULTAS E JUROS DE MORA DO IPVA - FUNDEB,"              42.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114161 - MULTAS E JUROS DE MORA DO IPVA-PPD-ESTADO,"                  80,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114164 - MULTAS E JUROS DE MORA DO IPVA-PPD-FUNDEB,"                  20,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114251 - MULTAS E JUROS DE MORA DO ICMS - ESTADO,"         222.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114254 - MULTAS E JUROS DE MORA DO ICMS - FUNDEB,"          55.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114261 - MULTAS E JUROS MORA S/PPI-ICM/ICMS-PTE ESTAD,"          62.709.230,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114264 - MULTAS/JUROS MORA S/PPI-ICM/ICMS-PTE FUNDEB,"          15.677.307,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114271 - MULTAS E JUROS S/PEP DO ICM/ICMS PTE ESTADO,"         259.175.614,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19114274 - MULTAS E JUROS S/PEP DO ICM/ICMS PTE FUNDEB.,"          64.793.904,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19119901 - MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131451 - JUROS DE MORA S/IPVA INSC.-PTE DO ESTADO,"               3.200,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131454 - JUROS DE MORA S/IPVA INSC.-PTE DO FUNDEB,"                 800,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131461 - MULTAS JUROS MORA DIV.ATIVA IPVA PPD P.ESTAD,"             782.507,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131464 - MULTAS JUROS MORA DIV.ATIVA IPVA PPD FUNDEB,"             195.627,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131551 - JUROS DE MORA SOBRE ICMS INSCRITO: PTE ESTAD,"         108.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131554 - JUROS DE MORA S/ICMS INSC:FUNDEB,"          27.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131601 - MULTAS/JURS/MORA DIV.ATIVA CUSTAS JUDICIAIS,"             644.200,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19131602 - MULTAS/JRS  MORA DA DÌV.ATIVA  CUSTAS JUD.PP,"             135.527,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19132051 - JUROS DE MORA S/ITCMD INSC.PTE.DO ESTADO,"           3.528.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19132054 - JUROS DE MORA S/ITCMD INSC.PTE.DO FUNDEB,"             882.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19132061 - MULTAS/JRS  MORA DA DÌV.ATIVA ITCMD-PPD-ESTA,"           2.157.244,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19132064 - MULTAS/JRS MORA DA DÌV.ATIVA ITCMD-PPD-FUNDE,"             539.311,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19139901 - EMOLUMENTOS E CUSTAS EXTRAS JUDICIAIS,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19139902 - MULTAS/JRS MORA DÌV.ATIV.EMOL.CUST.EXTJUD-PP,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19159901 - OUT.MUL.JUR.MORA DIV.ATIV.OUT.REC.PRINCIPAL,"               1.600,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19159902 - OUT.MULTAS/JRS  MORA DÌV.ATIVA NAO TRIB-PPD,"             389.815,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19159905 - OUT.MULTAS/JRS MORA DÌV.AT N.TRIB-PPD-I/REST,"              59.657,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19159906 - OUT.MULTAS/JR MORA DÌV.AT NAO TRIB-PPD-DETRA,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"           3.960.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195002 - MULTAS P/ INFRACAO DO REGULAMENTO DE TRANSIT,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195006 - MULTAS P/FALTA REG.TRANSF.VEICULO-M.AVERBACA,"              27.132,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195014 - MULTAS P/INFR.DO REGULAMENTO - RENAINF,"           3.979.315,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195015 - MULTAS P/INFR.LEGISLACAO SECRET.TRANSP.METRO,"           1.234.859,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195051 - MULTAS P/INFR.REG.ICMS - PARTE DO ESTADO,"          73.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195054 - MULTAS P/INFR.REG.ICMS - PARTE DO FUNDEB,"          18.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19219901 - OUTRAS INDENIZACOES,"             230.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229902 - DEMAIS RESTITUICOES DO ESTADO,"          56.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229904 - VALE TRANSPORTE,"             310.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229905 - ASSISTENCIA MEDICA,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229906 - ASSISTENCIA ODONTOLOGICA,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229907 - CESTA BASICA,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229908 - CRECHE,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229909 - VALE REFEICAO,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229910 - REEMBOLSO DE SALARIOS:PROF.EST.PREST.SERV.MU,"         265.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229911 - REEMBOLSO SALARIOS-SERV.QAE PRES.SERV.MUN.CO,"           7.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229912 - RESSARCIMENTO CUSTOS SISTEMA MULTA RENAINF,"           8.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229951 - CREDITO DO ICMS OUTROS ESTADOS - PTE ESTADO,"                  12,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229954 - CREDITO ICMS OUT.EST.-PARTE DO FUNDEB,"                   3,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19310701 - RECEITA DA DIVIDA ATIVA DE CUSTAS JUDICIAIS,"           2.150.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19310702 - RECEITA DIVIDA ATIVA DE CUSTAS JUDICIAIS PPD,"             230.156,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19310703 - ACRES.FINAN.PARCEL.CUSTAS JUDICIAIS - PPD,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311451 - IPVA EM ATRASO - PARTE DO ESTADO,"         200.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311454 - IPVA EM ATRASO - PARTE DO FUNDEB,"          50.000.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311461 - IPVA EM ATRASO - PPD PARTE DO ESTADO,"           5.938.105,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311464 - IPVA EM ATRASO - PPD -PARTE DO FUNDEB,"           1.484.526,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311471 - ACRES.FINAN.PARCEL.DO IPVA-PPD-PARTE ESTADO,"                  80,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311474 - ACRES.FINAN.PARCEL.DO IPVA-PPD-PARTE FUNDEB,"                  20,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311551 - ICMS EM ATRASO - PARTE DO ESTADO,"         249.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311554 - ICMS EM ATRASO - P.DO FUNDEB,"          62.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311561 - ICMS INSCRITO-ACRESC.FINANC.: PARTE ESTADO,"          18.400.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19311564 - ICMS INSCRITO-ACRESC.FINANC.:P DO FUNDEB,"           4.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312051 - REC.DIV.ATIV.ITCMD -PARTE DO ESTADO,"           2.600.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312054 - REC.DIV.ATIV.ITCMD -PARTE DO FUNDEB,"             650.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312061 - ACRES.FINANC.PARCEL-ITCMD(INSCRITO)ESTADO,"              13.200,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312064 - ACRES.FINANC.PARCEL-ITCMD(INSCRITO)-FUNDEB,"               3.300,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312071 - RECEITA DIVIDA ATIVA ITCMD-PPD-PARTE ESTADO,"           2.866.444,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312074 - RECEITA DIVIDA ATIVA ITCMD-PPD-PARTE FUNDEB,"             716.611,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312081 - ACRES.FINANC.PARCEL-ITCMD(INSCRITO)PPD-ESTAD,"                  80,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19312084 - ACRES.FINANC.PARCEL-ITCMD(INSCRITO)PPD-FUNDE,"                  20,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19319903 - EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS,"                 400,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19319904 - REC.DIVIDA ATIV.DE EMOL.CUSTAS EXTRJUD.PPD,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19319905 - ACRES.FIN.PARCEL-DIV.ATIV.EMOL.CUST.EXTJU PP,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329901 - REC.DIV.ATIV.NTRIB.OUT.REC.-PRINCIPAL,"          10.326.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329906 - REC.DIVIDA ATIV.N.TRIB.OUTRAS REC.PRINCIP.PP,"             693.395,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329909 - REC.DIV.ATIV.N.TRIB.OUT.REC-PPD-IND.E REST.,"             130.100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329910 - REC.DIV.ATIV.N.TRIB.OUT.REC-PPD-DETRAN,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329920 - ACRES.FIN.PARCEL.DIV.AT.N.TRIB.OUT.REC-PPD,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19329922 - ACRES.FIN.PARC.DV.AT.N.TRIB.OUT.REC PRINCIPA,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19900151 - PROG.PARC.INCENT.DO ICM/ICMS-PPI-PTE ESTADO,"          65.654.242,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19900154 - PROG.PARC.INCENT.DO ICM/ICMS-PPI-PTE FUNDEB,"          16.413.561,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19900161 - PROG.ESPECI.PARC.DO ICM/ICMS-PEP-PTE ESTADO,"         383.103.999,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19900164 - PROG.ESPECI.PARC.DO ICM/ICMS-PEP-PTE FUNDEB,"          95.776.001,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909601 - RECEITA DE VARIACAO CAMBIAL DO ESTADO,"                 100,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"         151.830.000,00",
21000 - ADMINISTRACAO GERAL DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,210002 - AGE - RECEITA ORCAMENTARIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909902 - OUTRAS RECEITAS EVENTUAIS,"          13.300.000,00",
